property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
16868580,4000,https://www.zameen.com/Property/lake_city_lake_city_sector_m_1_today_hot_deal_1_kanal_house_in_m1_block_come_fist_take_fist-16868580-4000-1.html,House,31000000,Lake City,Lahore,Punjab,31.354956,74.246378,7,1 Kanal,For Sale,5,06-25-2019,,,Kanal,1.0,1-5 Kanal
15344225,9582,https://www.zameen.com/Property/malir_falcon_complex_new_malir_brand_new_s__house_for_rent_4_bed-15344225-9582-4.html,House,85000,Malir,Karachi,Sindh,24.956491,67.219341,5,14 Marla,For Rent,4,07-09-2019,Askari Property Advisor,Wg Cdr R Abdul Baseer,Marla,14.0,10-15 Marla
10695724,168,https://www.zameen.com/Property/islamabad_g_11_flat_for_rent-10695724-168-4.html,Flat,25000,G-11,Islamabad,Islamabad Capital,33.669533,73.000073,1,5.8 Marla,For Rent,2,07-17-2019,,,Marla,5.8,5-10 Marla
17110911,8185,https://www.zameen.com/Property/air_avenue_air_avenue_block_q_10_marla_house_furnished-17110911-8185-1.html,House,200000,DHA Defence,Lahore,Punjab,31.501178000000003,74.447132,3,10 Marla,For Sale,3,07-04-2019,City Properties & Builders,Sikandar Azam,Marla,10.0,5-10 Marla
14743083,1503,https://www.zameen.com/Property/askari_askari_11_askari_11__sector_a__10_marla_3_bed_luxury_house_for_sale-14743083-1503-1.html,House,19500000,Askari,Lahore,Punjab,31.460187,74.432459,4,10 Marla,For Sale,3,06-02-2019,Watch Property,Azeem Saleem Mian Waseem,Marla,10.0,5-10 Marla
17206019,483,https://www.zameen.com/Property/lahore_izmir_town_izmir_society_5_marla_facing_park_home_for_sale_on_hot_location-17206019-483-1.html,House,12800000,Izmir Town,Lahore,Punjab,31.423683,74.190931,3,5 Marla,For Sale,3,07-14-2019,Tariq Group Real Estate Consultant & Builders,Tariq Group,Marla,5.0,0-5 Marla
16906262,7184,https://www.zameen.com/Property/north_karachi_north_karachi_sector_11a_3rd_floor_portion_available_for_sale_in_good_location-16906262-7184-1.html,Upper Portion,7500000,North Karachi,Karachi,Sindh,24.981857,67.060118,2,4.4 Marla,For Sale,2,06-29-2019,Fine Associates & Constructions,"Umair, Arshiyan",Marla,4.4,0-5 Marla
14079030,3067,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_umer_block_house_is_available_for_rent-14079030-3067-4.html,House,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,0,7 Marla,For Rent,0,01-06-2019,,,Marla,7.0,5-10 Marla
9246230,3238,https://www.zameen.com/Property/e_11_e_11_3_open_basement_for_rent-9246230-3238-4.html,Lower Portion,55000,E-11,Islamabad,Islamabad Capital,33.704599,72.978702,3,1 Kanal,For Rent,3,07-04-2019,,,Kanal,1.0,1-5 Kanal
15790928,1779,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_ali_block_5_marla_brand_new_house_is_available_for_sale_in_ali_block_of_bahria_town-15790928-1779-1.html,House,12800000,Bahria Town,Lahore,Punjab,31.382805,74.188514,0,5 Marla,For Sale,3,05-04-2019,Bahria Property Bank,Mian Yaseen,Marla,5.0,0-5 Marla
16790631,1642,https://www.zameen.com/Property/dha_phase_2_others_brand_new_luxury_house_for_sale_on_beautiful_location-16790631-1642-1.html,House,29000000,DHA Defence,Lahore,Punjab,31.478745,74.407969,5,10 Marla,For Sale,4,06-18-2019,New Lahore Properties,Muhammad Arslan,Marla,10.0,5-10 Marla
12927569,8128,https://www.zameen.com/Property/rawalpindi_misryal_road_11_5_marla_double_storey_house_is_available_for_sale_in_officers_colony_misryal_road-12927569-8128-1.html,House,18500000,Misryal Road,Rawalpindi,Punjab,33.602639031214,72.99645447772299,7,11.5 Marla,For Sale,6,05-05-2019,,,Marla,11.5,10-15 Marla
14074202,329,https://www.zameen.com/Property/islamabad_e_11_flat_is_available_for_rent-14074202-329-4.html,Flat,90500,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,6.2 Marla,For Rent,2,01-05-2019,,,Marla,6.2,5-10 Marla
16088060,3048,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_villa_for_sale_at_good_location-16088060-3048-1.html,House,33500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,7,1.4 Kanal,For Sale,7,05-05-2019,,,Kanal,1.4,1-5 Kanal
16442754,3340,https://www.zameen.com/Property/g_13_g_13_4_g_13_4_proper_corner_house_for_sale_35x70-16442754-3340-1.html,House,42500000,G-13,Islamabad,Islamabad Capital,33.649315,72.968395,7,10 Marla,For Sale,7,06-03-2019,Diamond Corporation,Sh Ejaz Sh Arslan,Marla,10.0,5-10 Marla
14664122,3036,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_house_is_available_for_sale-14664122-3036-1.html,House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,11.6 Marla,For Sale,5,04-05-2019,Inshal Real Estate,Riaz Ahmed,Marla,11.6,10-15 Marla
16898564,3163,https://www.zameen.com/Property/margalla_view_housing_society_margalla_view_society_block_c_house_is_available_for_sale-16898564-3163-1.html,House,13500000,D-17,Islamabad,Islamabad Capital,33.657138,72.858281,0,7.1 Marla,For Sale,4,06-26-2019,Reliance Builders,"Tahir Mehmood, Khawaja Aslam",Marla,7.1,5-10 Marla
15989016,1482,https://www.zameen.com/Property/d_h_a_dha_phase_5_1000_sq_yards_furnished_grand_bungalow_for_rent-15989016-1482-4.html,House,450000,DHA Defence,Karachi,Sindh,24.810265,67.043552,4,2 Kanal,For Rent,4,07-09-2019,Prime Landmark,Shahzaib Hashmi,Kanal,2.0,1-5 Kanal
15705227,9245,https://www.zameen.com/Property/paragon_city_paragon_city_imperial_block_10_marla_brand_new_house_for_sale_at_imperial_block-15705227-9245-1.html,House,25500000,Paragon City,Lahore,Punjab,31.528941,74.454131,6,10 Marla,For Sale,5,06-18-2019,Rehbar Estate & Builders,SH. Abubakar,Marla,10.0,5-10 Marla
15770956,3051,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_c_10_marla_double_unit_house_in_bahria_town_phase_8_c_block-15770956-3051-1.html,House,20500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495740999999995,73.074703,7,10 Marla,For Sale,5,05-05-2019,URF Real Estate & Builders,Ali Shahid Siddique,Marla,10.0,5-10 Marla
15519976,9074,https://www.zameen.com/Property/scheme_33_gwalior_cooperative_housing_society_flat_is_available_for_sale_at_1st__floor-15519976-9074-1.html,Flat,3500000,Scheme 33,Karachi,Sindh,24.965776,67.120174,2,3.1 Marla,For Sale,2,04-09-2019,Land Traders,Jahanzaib khan,Marla,3.1,0-5 Marla
14376641,329,https://www.zameen.com/Property/islamabad_e_11_outclass_brand_new_house_available_for_sale-14376641-329-1.html,House,42500000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,7,10 Marla,For Sale,7,05-04-2019,Rizwan Property,Muhammad Waheed,Marla,10.0,5-10 Marla
17145470,11308,https://www.zameen.com/Property/f_10_silver_oaks_apartments_three_bedroom_compact_apartment_1750sqft_unfurnished_for_rent_in_silver_oaks_apartments_f10_islamabad-17145470-11308-4.html,Flat,120000,F-10,Islamabad,Islamabad Capital,33.691065,73.016382,3,7.8 Marla,For Rent,3,07-09-2019,Roshan Marketing & Sales,Shoaib Zamir,Marla,7.8,5-10 Marla
17046036,3441,https://www.zameen.com/Property/i_8_i_8_1_flat_is_available_for_sale-17046036-3441-1.html,Flat,6500000,I-8,Islamabad,Islamabad Capital,33.66021,73.070927,0,6.2 Marla,For Sale,3,07-01-2019,Mehran Enterprises,Khalid,Marla,6.2,5-10 Marla
17343317,3974,https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_block_l_house_is_available_for_sale-17343317-3974-1.html,House,12000000,Johar Town,Lahore,Punjab,31.466922,74.26980999999999,0,5 Marla,For Sale,3,07-17-2019,Saifi Estate & Builder,Saifi U Zama,Marla,5.0,0-5 Marla
15988931,9245,https://www.zameen.com/Property/paragon_city_paragon_city_imperial_block_5_marla_first_lane_located_house_for_sale-15988931-9245-1.html,House,10500000,Paragon City,Lahore,Punjab,31.528941,74.454131,4,5 Marla,For Sale,3,05-03-2019,Paragon Club Real Estate,Irfan Amin,Marla,5.0,0-5 Marla
14875593,3386,https://www.zameen.com/Property/g_9_g_9_3_pindi_face_live_able_house_available_for_sale-14875593-3386-1.html,House,38500000,G-9,Islamabad,Islamabad Capital,33.694138,73.036201,5,14.2 Marla,For Sale,5,03-06-2019,Red Sun Associates,Ch Muhammad Saeed,Marla,14.2,10-15 Marla
17252255,67,https://www.zameen.com/Property/lahore_canal_view_a_beautifully_built_house_at_good_location-17252255-67-1.html,House,53000000,Canal View,Lahore,Punjab,31.478159,74.254017,5,2 Kanal,For Sale,5,07-15-2019,Sana Enterprises Real Estate,Engineer Ahtesham sb,Kanal,2.0,1-5 Kanal
10826053,11141,https://www.zameen.com/Property/lahore_kalma_chowk_double_storey_semi_commercial_corner_house-10826053-11141-1.html,House,10500000,Kalma Chowk,Lahore,Punjab,31.504331,74.331499,6,4 Marla,For Sale,6,07-03-2019,,,Marla,4.0,0-5 Marla
16747198,4190,https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_5_marla_brand_new_beautiful_residential_house_for_sale-16747198-4190-1.html,House,11500000,State Life Housing Society,Lahore,Punjab,31.446824,74.404736,4,5 Marla,For Sale,3,06-25-2019,New Hira Estate,Malik Abid Ali,Marla,5.0,0-5 Marla
16379695,232,https://www.zameen.com/Property/karachi_gulistan_e_jauhar_flat_is_available_for_sale-16379695-232-1.html,Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,4.4 Marla,For Sale,2,06-05-2019,Noman Estate,Zeeshan Sheikh,Marla,4.4,0-5 Marla
17106595,9407,https://www.zameen.com/Property/faisalabad_jinnah_colony_for_rent_house_13_marla_15_room-17106595-9407-4.html,House,100000,Jinnah Colony,Faisalabad,Punjab,31.420424,73.068065,4,15.6 Marla,For Rent,11,07-17-2019,Allaudin Estate Advisor,M Sajjad Allaudin,Marla,15.6,15-20 Marla
17243220,1479,https://www.zameen.com/Property/d_h_a_dha_phase_2_2_bed_dd_apartment-17243220-1479-1.html,Flat,8500000,DHA Defence,Karachi,Sindh,24.834337,67.055397,2,4.2 Marla,For Sale,2,07-11-2019,4 U Properties,Shahbaz Mughal,Marla,4.2,0-5 Marla
17086577,165,https://www.zameen.com/Property/islamabad_f_7_house_is_available_for_rent-17086577-165-4.html,House,182000,F-7,Islamabad,Islamabad Capital,33.720413,73.056493,0,1 Kanal,For Rent,0,07-03-2019,Jaffar Estate & Builders (Pvt) Ltd,Naeem Khan,Kanal,1.0,1-5 Kanal
17053674,8157,https://www.zameen.com/Property/rawalpindi_media_town_ground_portion_is_available_for_rent-17053674-8157-4.html,Lower Portion,35000,Media Town,Rawalpindi,Punjab,33.560887,73.125937,2,10 Marla,For Rent,2,07-04-2019,IR Real Estate And Builders,Israr Ahmed,Marla,10.0,5-10 Marla
17055351,1778,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_takbeer_block_full_house_is_available_for_sale_in_bahria_town_lahore-17055351-1778-1.html,House,52500000,Bahria Town,Lahore,Punjab,31.389912,74.190488,0,1 Kanal,For Sale,5,07-02-2019,,,Kanal,1.0,1-5 Kanal
14464264,10625,https://www.zameen.com/Property/islamabad_qutbal_town_double_story_house_for_sale_incomplete_5_marla-14464264-10625-1.html,House,2800000,Qutbal Town,Islamabad,Islamabad Capital,33.628058,73.12750799999999,4,5 Marla,For Sale,6,02-04-2019,,,Marla,5.0,0-5 Marla
16640455,6874,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_al_khaleej_towers_karachi_apartment_available_for__sale-16640455-6874-1.html,Flat,9000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.91746,67.087412,2,5 Marla,For Sale,2,06-14-2019,Estate & Estate,Uzair Shaikhani,Marla,5.0,0-5 Marla
16641611,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_brand_new_semi_furnished_designer_house_for_sale_in_dha_phase_6-16641611-1448-1.html,House,44500000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,1 Kanal,For Sale,5,06-30-2019,Lahore Grande Estate,Ali,Kanal,1.0,1-5 Kanal
10297172,680,https://www.zameen.com/Property/gadap_town_gulshan_e_maymar_257_yards_newly_constructed_house_for_rent-10297172-680-4.html,House,34000,Gadap Town,Karachi,Sindh,25.017951,67.136393,0,10.3 Marla,For Rent,3,07-18-2019,,,Marla,10.3,10-15 Marla
16032965,3672,https://www.zameen.com/Property/cantt_khuda_bux_colony_10_marla_well_furnished_house_is_available_for_sale_in_k_b_colony-16032965-3672-1.html,House,21500000,Cantt,Lahore,Punjab,31.490127563477,74.418807983398,6,10 Marla,For Sale,5,05-03-2019,,,Marla,10.0,5-10 Marla
16926702,7228,https://www.zameen.com/Property/orangi_town_data_nagar_house_is_available_for_sale-16926702-7228-1.html,House,4000000,Orangi Town,Karachi,Sindh,24.951355,67.00917700000001,1,3.2 Marla,For Sale,3,06-27-2019,,,Marla,3.2,0-5 Marla
17022342,1287,https://www.zameen.com/Property/lahore_canal_garden_10_marla_house_for_sale-17022342-1287-1.html,House,16500000,Canal Garden,Lahore,Punjab,31.393209,74.17589699999999,5,10 Marla,For Sale,6,06-30-2019,Zaffar Estate,Muhammad Sarfraz,Marla,10.0,5-10 Marla
17342464,8147,https://www.zameen.com/Property/cantt_barki_road_farm_house_on_barki_road_for_sale-17342464-8147-1.html,Farm House,28000000,Cantt,Lahore,Punjab,31.526020000000003,74.446685,3,3 Kanal,For Sale,2,07-17-2019,Image Developer (PVT) Ltd.,Mohsin,Kanal,3.0,1-5 Kanal
17175292,6839,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_15_brand_new_double_storey_house_is_available_for_sale-17175292-6839-1.html,House,42500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,6,9.6 Marla,For Sale,6,07-10-2019,Civic Estate,Muhammad Kamran,Marla,9.6,5-10 Marla
17024551,1466,https://www.zameen.com/Property/lahore_park_view_villas_well_built_house_available_in_good_location-17024551-1466-1.html,House,11000000,Park View Villas,Lahore,Punjab,31.453414,74.202003,3,5 Marla,For Sale,3,07-01-2019,Land Star Consultants,N Arslan,Marla,5.0,0-5 Marla
14380111,8943,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_t_brand_new_flat_in_north_nazimabad_block_t_for_sale-14380111-8943-1.html,Flat,3500000,North Nazimabad,Karachi,Sindh,24.957723,67.046697,2,4.2 Marla,For Sale,2,06-26-2019,Bin Rauf Enterprises,Osama Bin RAuf,Marla,4.2,0-5 Marla
14509676,1503,https://www.zameen.com/Property/askari_askari_11_new_3_x_bed_army_apartment__5th_floor_apartment_in_askari_11_available_for_sale-14509676-1503-1.html,Flat,13000000,Askari,Lahore,Punjab,31.460187,74.432459,4,10 Marla,For Sale,3,06-27-2019,Manzoor Associates,Manzoor Ahmed,Marla,10.0,5-10 Marla
17040203,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1_bed_furnished_appartment_for_rent_in_bahria_hights_1_ext_phase_1-17040203-3041-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,1,4 Marla,For Rent,1,07-02-2019,Expert Property,Asim,Marla,4.0,0-5 Marla
16794679,6693,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_9_ground_floor_flat_is_available_for_sale-16794679-6693-1.html,Flat,11000000,Federal B Area,Karachi,Sindh,24.922442,67.073629,0,10.2 Marla,For Sale,3,06-21-2019,Shani Builders & Developers,Zeeshan Rauf,Marla,10.2,10-15 Marla
8770298,3421,https://www.zameen.com/Property/i_10_i_10_2_double_portion_house_for_sale-8770298-3421-1.html,House,16500000,I-10,Islamabad,Islamabad Capital,33.654685723621,73.034960590303,4,6 Marla,For Sale,5,07-04-2019,,,Marla,6.0,5-10 Marla
11250736,10375,https://www.zameen.com/Property/lahore_harbanspura_road_brand_new_5_marla_house_bangalow_for_sale-11250736-10375-1.html,House,8300000,Harbanspura Road,Lahore,Punjab,31.560697,74.42132600000001,4,5 Marla,For Sale,4,07-03-2019,,,Marla,5.0,0-5 Marla
11777531,6008,https://www.zameen.com/Property/rawalpindi_dhok_kala_khan_house_is_available_for_sale-11777531-6008-1.html,House,5500000,Dhok Kala Khan,Rawalpindi,Punjab,33.653209000000004,73.089802,0,3.5 Marla,For Sale,0,08-08-2018,,,Marla,3.5,0-5 Marla
17309870,9030,https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_great_opportunity_for_you_to_have_the_property_of_your_choice-17309870-9030-1.html,Flat,6700000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,4.2 Marla,For Sale,2,07-17-2019,Good Luck Real Estate,Muneeb Khan,Marla,4.2,0-5 Marla
17016538,3081,https://www.zameen.com/Property/bahria_town_phase_8_bahria_greens_overseas_enclave_amazing_house_at_top_location-17016538-3081-1.html,House,28500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.505618,73.078866,5,14 Marla,For Sale,4,06-30-2019,VIP Properties,Ali Raja,Marla,14.0,10-15 Marla
15749560,6844,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_20_3rd_floor_flat_is_available_for_sale-15749560-6844-1.html,Flat,4500000,Gulistan-e-Jauhar,Karachi,Sindh,24.907871,67.115263,0,5.6 Marla,For Sale,3,04-06-2019,Al Majeed Estate,M Ali Khan,Marla,5.6,5-10 Marla
17210609,9996,https://www.zameen.com/Property/lahore_lalazaar_garden_great_opportunity_for_you_to_have_the_property_of_your_choice-17210609-9996-1.html,House,8000000,Lalazaar Garden,Lahore,Punjab,31.509067,74.246771,3,3 Marla,For Sale,3,07-11-2019,Rehman Estate Agency,Shahid Rehman,Marla,3.0,0-5 Marla
17092743,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_beautiful_bungalow_is_available_for_rent-17092743-1483-4.html,House,140000,DHA Defence,Karachi,Sindh,24.805045,67.064323,4,12 Marla,For Rent,3,07-17-2019,Kashmir Estate,Abdul Haseeb,Marla,12.0,10-15 Marla
14402153,6834,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_10_modern_flat_for_sale-14402153-6834-1.html,Flat,5000000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,4.8 Marla,For Sale,2,02-03-2019,,,Marla,4.8,0-5 Marla
16439214,524,https://www.zameen.com/Property/gulshan_e_iqbal_town_bahadurabad_a_luxury_apartment_available_for_sale-16439214-524-1.html,Flat,37500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.882174,67.067306,4,9.8 Marla,For Sale,4,06-05-2019,,,Marla,9.8,5-10 Marla
17309615,7148,https://www.zameen.com/Property/new_karachi_sector_5_a_new_karachi_sector_5_a_1_great_opportunity_for_you_to_have_the_property_of_your_choice-17309615-7148-1.html,House,7500000,New Karachi,Karachi,Sindh,25.004495,67.055268,2,3.2 Marla,For Sale,2,07-17-2019,Daniyal Real Estate,Daniyal Real Estate,Marla,3.2,0-5 Marla
14267718,3721,https://www.zameen.com/Property/dha_11_rahbar_phase_2_dha_11_rahbar_phase_2_block_g_5_marla_brand_new_beautiful_house_for_sale-14267718-3721-1.html,House,12000000,DHA 11 Rahbar,Lahore,Punjab,31.386981,74.274523,3,5 Marla,For Sale,3,06-11-2019,AAS Properties,Muhammad Farooq Khalid,Marla,5.0,0-5 Marla
16442629,12243,https://www.zameen.com/Property/askari_5_askari_5_sector_h_brigadier_house_is_available_for_rent-16442629-12243-4.html,House,110000,Cantt,Karachi,Sindh,24.951049,67.186459,5,17.1 Marla,For Rent,5,05-18-2019,Elite Associates,Uzair Arif Maj Irfan,Marla,17.1,15-20 Marla
17232016,168,https://www.zameen.com/Property/islamabad_g_11_a_beautifully_built_apartment_at_good_location__e_type_-17232016-168-4.html,Flat,27000,G-11,Islamabad,Islamabad Capital,33.669533,73.000073,2,3.1 Marla,For Rent,2,07-11-2019,Land View Associates,Malik Aoun Abbas,Marla,3.1,0-5 Marla
12259661,4040,https://www.zameen.com/Property/model_town_model_town_block_n_extension_ground_floor_flat_for_sale-12259661-4040-1.html,Flat,2600000,Model Town,Lahore,Punjab,31.477390000000003,74.31315,0,2.5 Marla,For Sale,0,10-06-2018,,,Marla,2.5,0-5 Marla
16301252,1705,https://www.zameen.com/Property/bahria_town_bahria_enclave_10_marla_house_foe_sale_on_2_year_installment-16301252-1705-1.html,House,28500000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,5,10 Marla,For Sale,5,05-05-2019,Tycoon Estate And Builders,Farhan Azhar,Marla,10.0,5-10 Marla
15340888,495,https://www.zameen.com/Property/karachi_scheme_33_120_yards_brand_new_bungalow_for_sale_in_scheme_33-15340888-495-1.html,House,12000000,Scheme 33,Karachi,Sindh,24.938913,67.14059300000001,4,4.8 Marla,For Sale,4,05-06-2019,KATCH The Deal Associates,Sheikh Rashid proprietor,Marla,4.8,0-5 Marla
9150752,3424,https://www.zameen.com/Property/i_10_i_10_markaz_beautiful_house_for_sale_on_i_10_4_markaz_islamabad-9150752-3424-1.html,House,27500000,I-10,Islamabad,Islamabad Capital,33.648636,73.03994200000001,5,9.3 Marla,For Sale,8,07-04-2019,,,Marla,9.3,5-10 Marla
16782174,12558,https://www.zameen.com/Property/satiana_road_umar_housing_society_house_is_available_for_rent-16782174-12558-4.html,House,35000,Satiana Road,Faisalabad,Punjab,31.385705,73.12226899999999,0,7.5 Marla,For Rent,0,06-18-2019,Abdullah Estate Linkers,Rana Shafique Ahmed,Marla,7.5,5-10 Marla
